,Number of Songs,Artist Name,Artist Location,Duration,Title,Release,Year,Danceability,Energy,Mode,Tempo,Loudness,Hotness 
2430,1,Rocio Jurado,,238.05342,Mi Amante Amigo,15 Exitos Originales Con Rocio Jurado,0,0.0,0.0,0,159.026,-17.172,
2431,1,Salieri,,238.81098,Now everybody's gone,Electric Doorbells,0,0.0,0.0,0,86.55,-20.865,
2432,1,Royal S,"Winterthur, Switzerland",95.9473,I.A.I,Attitude Identitaire,0,0.0,0.0,0,92.969,-6.29,
2433,1,Steve Chou,,270.10567,Yang Guang He Xu,Happy Etude,0,0.0,0.0,1,131.889,-9.592,
2434,1,The Brooklyn Tabernacle Choir,,226.66404,Everything I Desire,Praise Him...Live!,1995,0.0,0.0,1,162.987,-11.907,0.0
2435,1,Everyday Sunday,"Columbus, OH",168.95955,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Wake Up! Wake Up!,2007,0.0,0.0,1,151.844,-4.017,0.6014029389463235
2436,1,D.O.W.N.,,265.66485,I Don't Give A F**K,Southern Slang (Chopped & Screwed),0,0.0,0.0,1,109.659,-7.425,
2437,1,Buckwheat Zydeco,"Lafayette, LA",246.49098,Hot Tamale Baby,Best Of/20th Century,1987,0.0,0.0,1,124.577,-7.822,0.4961753356732933
2438,1,Charley Pride,"Sledge, MS",163.52608,Let The Chips Fall,Super Hits,0,0.0,0.0,1,100.893,-11.943,0.5580947631395166
2439,1,Louis Prima & Keely Smith,,239.51628,When You're Smiling - Sheik Of Araby,The Vegas Years,0,0.0,0.0,1,116.596,-10.937,
2440,1,Yami Bolo,Detroit USA,234.03057,The Wonders,Reggae Superstars 9 & 10,0,0.0,0.0,1,166.749,-10.742,0.23677161143970385
2441,1,Killswitch Engage,"Boston, MA",254.45832,In A Dead World (Album Version),Killswitch Engage [Special Edition],0,0.0,0.0,1,104.939,-3.902,0.60478851571927
2442,1,Pardesi,,368.32608,Dama Dam Mast Kalander,Balle! Balle! Sounds of Bhangra,0,0.0,0.0,1,202.036,-7.071,
2443,1,Andy Griffith,,190.85016,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),The Christmas Guest,0,0.0,0.0,0,96.052,-10.239,0.0
2444,1,Crazy Girl,,323.00363,Get Picked Up,Get Picked Up,0,0.0,0.0,1,91.997,-5.533,0.0
2445,1,Les Ogres De Barback,,189.3873,Printemps,Irfan_ le héros,1999,0.0,0.0,1,148.633,-8.789,0.43703620411161354
2446,1,Memphis Jug Band,"Memphis, TN",161.54077,Ambulance Man,The Best Of The Memphis Jug Band,2001,0.0,0.0,1,97.754,-15.963,
2447,1,Nelson Ned," Ubá, Minas Gerais",241.57995,La Barca,Canta Lo Mejor De Los Mejores,0,0.0,0.0,1,156.029,-3.892,
2448,1,Juan Farcik,,325.85098,Laziness,Wet Memory,0,0.0,0.0,1,130.007,-13.015,
2449,1,Michèle Arnaud,,172.01587,Avec lui,The Greatest Hits from 40's and 50's_ Vol. 40,0,0.0,0.0,0,61.994,-10.635,
2450,1,Saigon Kick,"Coral Springs, Florida",233.66485,ICU,Live Around The World 1991 - 1996,0,0.0,0.0,1,110.487,-8.932,0.37598430150044215
2451,1,Nicho Hinojosa,,183.17016,Tomame O Dejame,Nicho... En El Bar 2,0,0.0,0.0,1,159.036,-8.579,0.5622820772272303
2452,1,Lyrics Born,Japan,256.13016,Over You (feat Joyo Velarde_ prod DJ Shadow),Same !@#$ Different Day,2005,0.0,0.0,0,174.293,-4.316,0.42512465831305757
2453,1,The Refreshments,,195.39546,My Girlfriend's Friend,24-7,0,0.0,0.0,1,191.436,-5.95,0.37002507448320343
2454,1,Michael Jackson,,192.57424,Just A Little Bit Of You,Soulsation! The 25th Anniversary Collection,1975,0.0,0.0,1,110.28,-7.98,
2455,1,X-Raided,,359.65342,Fuckin' Wita Psycho,X-Filez V.1: 24 Garden Blocc Classics,0,0.0,0.0,0,178.934,-6.644,
2456,1,The Nelons,,237.03465,Only A Look,Glad You're Here,0,0.0,0.0,1,107.779,-12.16,
2457,1,DJ Nasty,,191.84281,Do It,Tha Remixes Vol. 2,0,0.0,0.0,1,100.013,-3.786,
2458,1,Incubus,California,353.77587,Just A Phase,Live in Malaysia 2004,2001,0.0,0.0,1,107.922,-8.744,0.7096992899333202
2459,1,Irma Thomas,"Ponchatoula, LA",146.88608,I'm Gonna Cry Til' My Tears Run Dry,Straight From The Soul,2004,0.0,0.0,0,183.882,-10.22,0.4051157216913865
2460,1,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,,234.26567,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,Massenet: Werther,0,0.0,0.0,1,77.235,-18.149,
2461,1,Sizzla,,197.48526,Love & Devotion,Riddim Driven: Wanted,2003,0.0,0.0,0,131.868,-6.382,0.0
2462,1,King Curtis with Jack Dupree,"Fort Worth, TX",329.19465,Everything's Gonna Be Alright (Live Version),Blues At Montreux,0,0.0,0.0,1,158.121,-11.922,
2463,1,Omni,"Los Angeles, CA",479.9473,It Is What It Is (feat. Anton X),It Is What It Is,0,0.0,0.0,0,240.263,-6.566,
2464,1,Michael McDonald,"St. Louis, MO",255.32036,Losin' End (LP Version),If That's What It Takes,0,0.0,0.0,1,128.835,-22.073,
2465,1,Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,"New York, NY",370.99057,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),Verdi: Aida,0,0.0,0.0,1,114.407,-21.08,
2466,1,Giuseppi Logan,NY - New York City,454.94812,Bop Moon,The Giuseppi Logan Quintet,0,0.0,0.0,1,104.231,-12.518,0.0
2467,1,Radio Moscow,"Ames, IA",255.89506,Broke Down,Brain Cycles,2009,0.0,0.0,1,163.087,-6.83,0.7211996583905645
2468,1,Vusi Mahlasela,,250.48771,Amdokwe,Miyela Africa,0,0.0,0.0,1,120.024,-10.29,0.0
2469,1,Alacranes Musical,,284.1073,Indita Mia (Album Version),Los Primeros Exitos Alacraneros,0,0.0,0.0,1,168.144,-5.202,0.0
2470,1,The Roches,New York City,243.51302,Mr. Sellack (Album Version),The Roches,1979,0.0,0.0,1,131.84,-19.514,0.0
2471,1,Tam Tam Go!,,216.63302,Hypnotise The Cat,The Platinum Collection,0,0.0,0.0,1,133.45,-6.55,
2472,1,John D. Loudermilk,"Durham, NC",123.42812,Nassau Town,The Open Mind Of John D. Loudermilk,0,0.0,0.0,1,133.582,-9.926,0.0
2473,1,Tina Ann,,395.62404,Too Late (Orange Factory Extended Mix),Situations,2003,0.0,0.0,0,135.037,-3.139,0.0
2474,1,Conjunto Mar Azul,Mexico,203.20608,Dime,Happy Boy,0,0.0,0.0,0,97.667,-9.062,
2475,1,Pumpkin Buzzard,Missouri,61.57016,The Buzzard's Back in Town (Live),Perfect Dragon,0,0.0,0.0,1,87.406,-7.477,
2476,1,Margaret Becker,"Brooklyn, NY",193.74975,Look Me In The Eye,Simple House,0,0.0,0.0,1,141.729,-6.108,0.6577006743141642
2477,1,William Orbit,,270.94159,Harry Flowers,Strange Cargo III,1993,0.0,0.0,1,146.389,-20.607,
2478,1,Ron Goodwin,"Plymouth, Devon, England",99.97016,The Lull Before The Storm,Battle Of Britain,1999,0.0,0.0,1,71.228,-16.333,0.21204540548371908
2479,1,The Elders,,241.05751,Gonna Take a Miracle,Racing the Tide,0,0.0,0.0,1,146.053,-6.454,0.4454545254934259
2480,1,Stille Volk,,276.37506,Orgasme Tellurique,Maudat,2003,0.0,0.0,1,149.971,-12.685,0.4507622416414992
2481,1,F-4,,262.19057,SAMJHO NA,F4-Tu To Na Aai,0,0.0,0.0,1,126.934,-5.983,
2482,1,Doug MacLeod,"New York, NY",337.42322,The Sun Shine Down My Way,DUBB,2004,0.0,0.0,1,85.56,-10.516,0.24816662402461448
2483,1,Jimmy Hughes,"Florence, AL",177.26649,Neighbor_ Neighbor,The Best of Jimmy Hughes,0,0.0,0.0,0,122.152,-6.953,0.5763999812554107
2484,1,Emotion Code,,319.7122,Trace Of Time,Mesmerise the Future,0,0.0,0.0,1,119.534,-15.857,0.0
2485,1,Stevie Ray Vaughan And Double Trouble,"Dallas, TX",166.73914,Mary Had A Little Lamb,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,1988,0.0,0.0,1,122.546,-14.373,
2486,1,L7,"Los Angeles, CA",163.13424,This Ain't Pleasure,Bricks Are Heavy,1992,0.0,0.0,0,85.82,-9.429,0.6014631395073651
2487,1,Ma Rainey,"Columbus, GA",183.53587,Hear Me Talking To You,Mother Of The Blues_ CD E,0,0.0,0.0,1,103.054,-14.853,
2488,1,Bill Perry,"Chester, NY",217.88689,Man  On The Side,Raw Deal,2004,0.0,0.0,0,107.083,-6.623,0.0
2489,1,Billy Price_ Fred Chapellier,Pennsylvania,280.55465,The wrong woman,Night work,0,0.0,0.0,1,118.136,-7.597,0.21204540548371908
2490,1,Angela Dimitriou,,99.7873,Den Mporo Na Figo,Mia Vradia Stin Fantasia No.1,0,0.0,0.0,0,129.972,-11.947,
2491,1,Ann Hampton Callaway,,347.79383,Skylark,Easy Living,0,0.0,0.0,1,63.134,-17.462,0.6101227561229483
2492,1,Corey / Shaquille O'Neal,"Atlanta, GA",261.45914,MVP,I'm Just Corey,0,0.0,0.0,1,131.98,-5.228,0.0
2493,1,Hatebreed (int License),"New Haven, CT",174.28853,Between Hell and A Heartbeat [Explicit],Hatebreed [Explicit],0,0.0,0.0,1,82.69,-3.731,0.6290718355952272
2494,1,Moments In Grace,,195.91791,Broken Promises (album version),Moonlight Survived,2004,0.0,0.0,1,145.147,-6.214,0.4051157216913865
2495,1,Connie Smith,"Elkhart, IN",125.67465,I'll Come Running,The Essential Connie Smith,2001,0.0,0.0,0,124.916,-9.089,0.42744657148843085
2496,1,Uphill Battle,"Ventura County, CA",166.37342,Thresh Hold,Wreck of Nerves,2004,0.0,0.0,1,108.252,-1.545,0.2603382425674305
2497,1,Barbara Fairchild,"Knobel, AK",236.56444,Boulevard In Heaven,He Kept On Loving Me,0,0.0,0.0,1,91.739,-8.961,
2498,1,Orquesta Aragón,Cuba,182.85669,Mambo del Beso,Mambó Inspiración - Primeras Grabaciones 1953-1955,0,0.0,0.0,1,131.568,-16.394,
2499,1,Wilks featuring pee wee ellis,,210.80771,Boogie,Brightess night,0,0.0,0.0,1,89.026,-11.302,
2500,1,Nick Cave & The Bad Seeds,"Wangaratta, Victoria, Australia",315.08853,Stagger Lee,Murder Ballads,1996,0.0,0.0,1,153.768,-9.29,0.476435219642529
2501,1,Dave And Ansel Collins,Jamaica,151.84934,Two Four One,Double Barrel,1971,0.0,0.0,1,117.157,-14.3,0.2623089972119452
2502,1,Nine Inch Nails,"Cleveland, OH",256.83546,Survivalism,Survivalism,2007,0.0,0.0,0,86.624,-6.787,
2503,1,DÉSOLÉ,,145.08363,Provisoirement,Perdus Corps et Biens,0,0.0,0.0,0,77.581,-10.499,
2504,1,K-OS,,161.51465,AquaCityBoy,Atlantis - Hymns for Disco.,2006,0.0,0.0,0,78.971,-5.095,0.5437882725011005
2505,1,Pascal Obispo,,231.00036,Chlore,Un Jour Comme Aujourd' Hui,1994,0.0,0.0,0,139.98,-13.691,0.0
2506,1,Bob Sinclar,"Kentwood, LA; Los Angeles, CA",342.69995,"Lala Song (Matesi DJ ""Silverstatix""remix",Lala Song The Remixes,0,0.0,0.0,1,127.932,-6.635,
2507,1,John Brown,North Carolina,221.43955,Sarah Palin {I Wanna Lay Pipe},John Brown Or Die: A Revival You Can Believe In,0,0.0,0.0,1,129.977,-6.562,0.0
2508,1,Buddy Miles,"Omaha, NE",177.52771,Santa Claus Is Coming To Town,Greatest Christmas Hits,0,0.0,0.0,1,130.173,-6.736,
2509,1,Tanto Metro & Devonte,,208.45669,Fat Tianne,Riddim Driven: Coolie Skank,0,0.0,0.0,1,79.916,-8.148,0.0
2510,1,Mau Mau,,255.55546,Neir,Sauta Rabel,1992,0.0,0.0,1,162.134,-7.921,
2511,1,Michael McDonald,"St. Louis, MO",195.70893,Nowhere To Run,Motown II,0,0.0,0.0,0,128.968,-4.222,0.4537136666933242
2512,1,Darwin Hobbs,,307.69587,Mercy (Album Version),Mercy,0,0.0,0.0,0,89.941,-10.44,0.2338956167859841
2513,1,The Black Crowes,"Atlanta, GA",348.89098,Sting Me,The Southern Harmony And Musical Companion,1992,0.0,0.0,1,97.672,-7.349,
2514,1,Dee Clark,"Blythesville, AR",133.3024,You're Looking Good,Greatest Hits,2000,0.0,0.0,1,111.422,-12.632,
2515,1,Cocoa Tea,"Kingston, Jamaica",241.29261,Cooling Out,Authorized,1992,0.0,0.0,1,99.894,-11.368,0.0
2516,1,IYOV,,257.4624,I See War,Allt Är Skit_ Jämt,0,0.0,0.0,0,104.928,-4.063,0.0
2517,1,Claw Hammer,,231.28771,Brother Brick Says,Claw Hammer,0,0.0,0.0,1,204.066,-6.914,
2518,1,Carlos Jimenez,NY - New York City,324.98893,Anita Love's,Anita Love's,0,0.0,0.0,1,127.99,-8.232,
2519,1,Timo Maas,,132.15302,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Dope Radio,0,0.0,0.0,1,76.57,-18.516,0.5114243256864599
2520,1,Kashief Lindo,,190.37995,If You Think You Are Lonely Now,Solid Soul,0,0.0,0.0,1,147.659,-6.68,
2521,1,The Almost,"Salt Lake City, UT",187.11465,Little Drummer Boy,X Christmas,2008,0.0,0.0,1,163.975,-7.387,0.569505198905018
2522,1,Alas,Florida,628.21832,Silencio De Aguas Profundas,Mimame Bandoneón,0,0.0,0.0,0,77.364,-15.442,
2523,1,Sofi Marinova,,190.17098,Studen plamuk,100 Unforgettable Bulgarian Pop Songs By Songwriter Jivko Kolev - Part I,0,0.0,0.0,0,145.924,-4.978,0.0
2524,1,Los Ninos De Sara,,226.58567,Lioraras,Espana tiene sabor,0,0.0,0.0,0,115.021,-6.195,0.0
2525,1,The Gentle Good,,400.48281,Hiraeth am Feirion,While You Slept I Went Out Walking,0,0.0,0.0,0,85.118,-16.489,
2526,1,Small Faces,,136.88118,Saylarvee (LP Version),Playmates,0,0.0,0.0,1,115.745,-14.946,
2527,1,Jimmy Riley,,225.802,Conversation,Love Canticle,0,0.0,0.0,1,165.67,-7.284,
2528,1,Backstreet Boys,"Orlando, FL",236.2771,The Call,Black & Blue,2000,0.0,0.0,0,103.997,-2.801,
2529,1,1. Futurologischer Congress,,196.64934,Die Art von Mann,Patchwork,0,0.0,0.0,0,107.711,-8.166,
2530,1,Tom Collier,,411.42812,Eddie's Pad,Malllet Jazz,0,0.0,0.0,0,111.743,-17.325,0.21001177949168065
2531,1,Heavenly,"Oxford, England",327.6273,Liberty,Virus,0,0.0,0.0,0,175.007,-4.283,0.503752061361102
2532,1,Julien Clerc,FR,264.93342,L'horizon Chimérique,Si J'étais Elle,2000,0.0,0.0,1,128.549,-8.648,
2533,1,Los Morros Del Norte,"Culiacan Sinaloa, Mexico",130.76853,Raza Cristalera,El Vaqueton,0,0.0,0.0,1,120.129,-7.092,0.0
2534,1,Moon Mullican,"Corrigan, Polk County, TX",181.31546,The Tie That Binds,Moon's Tune,0,0.0,0.0,1,118.064,-23.461,
2535,1,Helen Love,"Cardiff, Wales",156.21179,First Boyfriend,It's My Club And I'll Play What I Want To,2007,0.0,0.0,1,195.026,-6.674,0.21204540548371908
2536,1,Yuko Kanzaki,,145.8673,Seikurabe (Karaoke),Fuwari,0,0.0,0.0,1,89.98,-12.27,0.0
2537,1,Moonface,,508.60363,G G Kah,Discoteca Ep 2,0,0.0,0.0,1,130.07,-11.516,
2538,1,30 Seconds To Mars,"Los Angeles, CA",245.02812,The Mission,30 Seconds To Mars,2002,0.0,0.0,1,190.102,-4.675,0.7936136676102776
2539,1,Suicidal Tendencies,"Venice, CA",61.83138,Two-Sided Politics,Still Cyco After All These Years,1987,0.0,0.0,1,235.337,-7.499,
2540,1,Grace Gale,"Denver, CO",247.71873,La Matanza,Stronger_ Faster_ Science,2008,0.0,0.0,0,155.173,-6.533,0.26586104921065007
2541,1,King Tee,"Los Angeles, CA",109.13914,On Tha Rox,Tha Triflin' Album,0,0.0,0.0,0,183.437,-6.211,0.42530424172042486
2542,1,Alain Morisod,,241.65832,L'Amour en Heritage,20 Melodies pour rever_ Volume 2,0,0.0,0.0,1,134.254,-19.449,0.0
2543,1,Kassav',,655.67302,Medley Final,Se Nou Manm (Live Au Zenith),0,0.0,0.0,1,134.086,-8.294,
2544,1,X,,233.22077,All Over Now,At Home With You,0,0.0,0.0,0,141.846,-6.898,0.26586104921065007
2545,1,Sui Generis,,335.33342,Cuando Ya Me Empiece A Quedar Solo,Adios Sui Generis Vol III,1973,0.0,0.0,0,107.592,-16.111,
2546,1,Eminem,"St. Joseph, MO",397.60934,Beautiful,Beautiful,2009,0.0,0.0,0,131.955,-7.038,
2547,1,Sunnyland Slim,"Vance, MS",344.71138,No More Troubles,Chicago Blues Festival 1974 With Jimmy Dawkins,0,0.0,0.0,1,108.105,-14.165,
2548,1,Stew,New York,299.07546,L.A. Arteest Café,Something Deeper Than These Changes,2003,0.0,0.0,0,117.367,-14.023,0.0
2549,1,Cauda Pavonis,,205.11302,Juggernaut,The Gothic Sounds of Nightbreed Volume 5,0,0.0,0.0,1,180.203,-3.697,0.0
2550,1,Twista,"Chicago, IL",259.36934,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),The Day After,2005,0.0,0.0,1,114.752,-6.945,
2551,1,Geddy Lee,"Willowdale, Ontario, Canada",271.46404,Runaway Train (LP Version),My Favorite Headache,2000,0.0,0.0,1,119.953,-5.956,0.6614452229025348
2552,1,Planetakis,,234.73587,Letters to Norway,Out of the Club Into the Night,2007,0.0,0.0,1,137.936,-2.019,
2553,1,Rick Ross,Miami,105.40363,They Know (Remix),Legendary,0,0.0,0.0,1,121.708,-8.451,0.2998774882739778
2554,1,Seal,"Paddington, London, England",354.76853,Still Love Remains (Album Version),Human Being,1998,0.0,0.0,0,153.731,-11.918,0.5075315460078309
2555,1,The Fureys,,198.5824,The First Leaves Of Autumn,The Fureys Finest,0,0.0,0.0,1,94.804,-20.975,0.21508031850922793
2556,1,Jim Jones / Max B,New Mexico,256.39138,Bright Lights_ Big City,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),0,0.0,0.0,0,106.756,-6.888,
2557,1,Juana Molina,,213.26322,j Uh!,Tres Cosas,2004,0.0,0.0,1,46.867,-19.775,0.6265859803064825
2558,1,Bézu,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",155.48036,Le clair de lune à maubeuge,Bézu le roi de la fête,0,0.0,0.0,0,123.294,-5.772,
2559,1,David Meece,,268.01587,Seventy Times Seven (LP Version),David Meece/Chronology,0,0.0,0.0,0,119.437,-13.474,0.26586104921065007
2560,1,Ayo,United States,534.62159,Life Is Real,Joyful,2006,0.0,0.0,1,122.91,-9.158,
2561,1,Red Hot Chili Peppers,,319.55546,Snow [Hey Oh] [Live Version],Snow [Hey Oh] [Live],0,0.0,0.0,0,106.575,-4.144,
2562,1,Mothers Pride,Lucerne,244.71465,Silence,Halfpastheartache,0,0.0,0.0,1,79.252,-6.155,0.0
2563,1,Byzantine,,300.01587,Absolute Horizon,Oblivion Beckons,2008,0.0,0.0,1,198.016,-5.663,0.5187598979970994
2564,1,Halfway to Gone,,255.42485,Turnpike,Halfway to Gone,2004,0.0,0.0,0,122.624,-5.544,0.5419660193708116
2565,1,Robben Ford,"Ukiah, CA",367.98649,Spoonful,Soul On Ten,2009,0.0,0.0,1,126.42,-6.626,0.37598430150044215
2566,1,Charlie Cruz,,280.45016,Si Te Dicen Por Ahi,Asi Soy,0,0.0,0.0,1,188.502,-3.087,
2567,1,Jacques Douai,,122.46159,L'Etang Chimérique,Heritage - Florilège - BAM (1954-1978),0,0.0,0.0,1,79.003,-18.803,
2568,1,The Steeles,Minnesota,231.41832,On The Road To Emmaus,For The Sake Of The Children,0,0.0,0.0,0,117.437,-10.447,0.0
2569,1,Sleepy John Estes,"Ripley, TN",197.0673,Need More Blues,Mississippi Delta Blues Jam In Memphis,1993,0.0,0.0,1,130.889,-15.163,
2570,1,Beherit,Helsinki,185.05098,Werewolf_ Semen And Blood,Drawing Down the Moon,1993,0.0,0.0,1,141.621,-13.213,0.5493423317879715
2571,1,Bobby Darin,"New York, NY [The Bronx]",210.38975,Moritat (Mack The Knife),Live! At The Desert Inn,0,0.0,0.0,1,81.895,-7.54,0.0
2572,1,Nick Colionne,,215.14404,If You Ask Me,Keepin' It Cool,2006,0.0,0.0,0,102.04,-7.114,0.621195684059579
2573,1,SNAP!,Germany,404.37506,"Beauty Queen (12"" Spoon Club Mix)",Beauty Queen,2005,0.0,0.0,0,130.286,-9.317,
2574,1,Elliot Goldenthal,"New York, NY",305.50159,Pickled Heads,Titus - Original Motion Picture Soundtrack,2000,0.0,0.0,1,140.629,-13.959,0.26695518627553855
2575,1,Mercedes Castro,,197.09342,El Capiro,Mercedes Castro Acompañada con Mariachi Y Banda - En vivo,0,0.0,0.0,1,106.083,-8.593,
2576,1,Marco Beltrami,,209.08363,Revelations,Knowing,2009,0.0,0.0,1,121.28,-28.231,0.3347065490692206
2577,1,Hermeto Pascoal,"Lagoa da Canoa, Alagoas",131.36934,Little Cry For Him (Chorinho Pra Ele) (LP Version),Slaves Mass,0,0.0,0.0,1,179.161,-9.349,0.21508031850922793
2578,1,Jedi Mind Tricks,"Philadelphia, PA",205.06077,Silence,Greatest Features,0,0.0,0.0,0,96.054,-5.688,
2579,1,Joe Satriani,"Westbury, Long Island, NY",300.82567,Just Like Lightnin',Satriani Live,2006,0.0,0.0,1,197.443,-5.943,0.5937951136677091
2580,1,Michael Stanley Band,,220.05506,Lost In The Funhouse Again,You Break It...You Bought It!,1975,0.0,0.0,1,140.654,-12.253,0.2506381006533175
2581,1,Uman,Belgium,319.08526,The White Spirit,Conversations with God: A Windham Hill Collection,0,0.0,0.0,0,160.048,-16.062,0.5527051139046104
2582,1,John Williams,"NEW YORK, New York",229.69424,Escape From The City,War of the Worlds,0,0.0,0.0,1,151.444,-20.958,
2583,1,The Gentle Good,,197.19791,Cri'r Adar Main,While You Slept I Went Out Walking,0,0.0,0.0,1,111.537,-12.0,
2584,1,Lauren Wood,California - LA,352.33914,Time Zone (Album Version),Lauren Wood,0,0.0,0.0,1,168.861,-16.137,0.23491548017434158
2585,1,Ray Pillow,"Lynchburg, VA",129.12281,We're Together Again,Country And Western - Volume 1,1998,0.0,0.0,1,98.015,-13.404,0.21204540548371908
2586,1,Baby Bash,"Houston, TX",309.4722,If Your Na Na Get Wet,Menage a trois,0,0.0,0.0,1,155.979,-4.754,
2587,1,Mariah Carey,"Hunington, Long Island, NY",241.65832,Mine Again,The Emancipation of Mimi,2005,0.0,0.0,1,131.761,-9.635,
2588,1,Frankie J,"Tijuana, Mexico/San Diego, California",273.00526,Gone,The One,2005,0.0,0.0,0,117.844,-6.728,0.5227332607801571
2589,1,George Nooks,,222.14485,No One Knows,Better Days,0,0.0,0.0,1,85.994,-6.735,0.0
2590,1,Vangelis,"Volos, Greece",573.67465,Procession,The City,1990,0.0,0.0,0,119.712,-17.629,0.5889221675559065
2591,1,Babylon Disco,Karlstad,181.39383,Multiplayer,Natsukashii,2007,0.0,0.0,1,89.992,-16.156,0.26376758986854226
2592,1,Maria Bamford,Los Angeles CA,127.16363,Vennette,The Burning Bridges Tour,2003,0.0,0.0,0,114.597,-10.377,0.48093421280893994
2593,1,Rubyhorse,"Cork City, Ireland",228.20526,The  First Of The Year,Rise,2002,0.0,0.0,1,125.898,-13.556,0.26586104921065007
2594,1,Tyrone Davis,"Greenville, MS",194.79465,Ooh La La,Call Tyrone,0,0.0,0.0,0,104.01,-10.401,
2595,1,Flora Purim,"Rio de Janeiro, Brazil",246.67383,Airto's Jazz Dance,Perpetual Emotion,2001,0.0,0.0,1,137.823,-14.181,0.3347065490692206
2596,1,THE CHIFFONS,"New York, NY [The Bronx]",156.36853,When Summer's Through,Sweet Talkin' Girls: The Best Of The Chiffons,1963,0.0,0.0,1,113.431,-9.059,0.26695518627553855
2597,1,Marcie Blane,"Brooklyn, NY",143.25506,Bobby's Girl (Previously Unreleased Demo - Stereo),Bobby's Girl - The Complete Seville Recordings,0,0.0,0.0,1,140.903,-12.682,0.6305085723023893
2598,1,Atman,,284.31628,The Traveller,Bar De Lune Presents Buddhist Chillout,0,0.0,0.0,0,170.034,-11.613,0.533312769385804
2599,1,Elizabeth Cotten,"Chapel Hill, NC",295.60118,Freight Train,Live!,1958,0.0,0.0,1,99.959,-16.678,
2600,1,Sonora Santanera,,167.70567,Cuando Quieres Tu,La Inspiracion De Agustin Lara,0,0.0,0.0,0,104.284,-16.275,
2601,1,Tommy McLain,,196.38812,Let It Be Me,Voices Of Americana: Tommy McLain,0,0.0,0.0,1,152.294,-21.418,
2602,1,Flor Silvestre,,207.75138,Aquel Amor,15 Exitos Vol. 2 Flor Silvestre,0,0.0,0.0,1,130.818,-10.19,
2603,1,David Lynch,California,618.23955,Unicorn,Lit'l Song,0,0.0,0.0,1,131.292,-13.61,
2604,1,Ensiferum,"Helsinki, Finland",352.49587,Into Battle,Iron,2004,0.0,0.0,0,105.05,-5.827,0.6822046615107683
2605,1,Eluveitie,Switzerland,307.69587,(Do)Minion,Everything Remains (As It Never Was),2010,0.0,0.0,0,110.018,-4.367,0.6629861610396057
2606,1,Dark Party,,261.58975,Active,Ghostly Swim,2008,0.0,0.0,0,175.948,-3.542,0.7314733570496581
2607,1,Janet Jackson,Los Angeles &amp; New York,67.10812,Interlude: Livin'...In Complete Darkness,Rhythm Nation,0,0.0,0.0,0,120.45,-19.99,0.4890382091726831
